,university,carrer,inscription_date,first_name,last_name,gender,age,location,email
1196,-universidad-abierta-interamericana,Licenciatura-en-administración-,2021-01-20,Christopher,gonzalez,M,-33.0,EL BRETE,Jacksonnicole@gmail.com
1197,-universidad-abierta-interamericana,Diseño-industrial,2020-11-30,Clifford,bryant,M,17.0,ABRA DEL TRIGO,Madams@gmail.com
1198,-universidad-abierta-interamericana,Farmacia,2021-01-27,Diane,stewart,F,-12.0,CHAPANAY,Camposcharles@yahoo.com
1199,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-12-10,Rhonda,adams,F,-24.0,GONZALEZ CATAN,Brittany34@hotmail.com
1200,-universidad-abierta-interamericana,Diseño-industrial,2021-01-19,Vincent,dixon,M,-17.0,ABRA DE PEÑAS,Zwalker@hotmail.com
1201,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-11-09,Matthew,mathis,M,27.0,BELLA VISTA,Christophersmith@hotmail.com
1202,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-11-15,Shawn,castillo,M,41.0,INGENIERO WILLIAMS,Jeremy00@yahoo.com
1203,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-16,Leah,atkinson,F,48.0,KILOMETRO 125,Gramos@yahoo.com
1204,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-04,Robert,sullivan,M,-22.0,QUIÑIHUAL ESTACION,Dustinsmith@gmail.com
1205,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-12-17,Theresa,novak,F,45.0,BLAQUIER,Douglasholland@yahoo.com
1206,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-12-05,Carolyn,castro,F,36.0,ANDERSON,Tammylee@yahoo.com
1207,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-03,Antonio,white,M,-29.0,CASABLANCA,Hayden36@yahoo.com
1208,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-12-11,Jessica,carlson,F,-38.0,AGUADA DE LA PEÑA,Masseylisa@gmail.com
1209,-universidad-abierta-interamericana,Diseño-industrial,2021-02-01,Jose,oneal,M,-12.0,LA PASTORA,Bschneider@gmail.com
1210,-universidad-abierta-interamericana,Actuario-,2021-01-15,Shane,morales,M,-10.0,COMANDANTE GRANVILLE,Kimberly09@hotmail.com
1211,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-06,Kenneth,bennett,M,3.0,PUESTO DE ISLA,Randy39@hotmail.com
1212,-universidad-abierta-interamericana,Arquitectura,2020-09-23,Theresa,turner,F,-43.0,AZCUENAGA,Angelacook@yahoo.com
1213,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-11-12,Victor,young,M,13.0,ALGARROBAL PUISOYE,Jessica79@yahoo.com
1214,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-22,Andrew,foley,M,5.0,DESTILERIA FISCAL,Mbrown@hotmail.com
1215,-universidad-abierta-interamericana,Medicina,2020-10-22,Joan,potter,F,31.0,ALTO GRANDE,Gordonbrandon@gmail.com
1216,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-09-09,Karen,andrews,F,-17.0,ESTEBAN DE LUCA,Alicia88@gmail.com
1217,-universidad-abierta-interamericana,Actuario-,2020-10-29,Javier,johnson,M,48.0,FARO QUERANDI,Russell78@hotmail.com
1218,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-12-21,Adrian,clements,M,-21.0,ESTACION SAGUIER,Sarah51@gmail.com
1219,-universidad-abierta-interamericana,Actuario-,2020-12-11,Jon,rangel,M,-40.0,PRIMERA JUNTA,Morriskenneth@gmail.com
1220,-universidad-abierta-interamericana,Contador-público-,2021-01-10,Rachel,flores,F,-38.0,EL SOMBRERITO,Berryjonathan@hotmail.com
1221,-universidad-abierta-interamericana,Ingeniería-electrónica,2021-01-19,Christopher,mcclain,M,-21.0,CAMPO CRENNA,Morenokelly@hotmail.com
1222,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-11-14,Melanie,drake,F,38.0,EL GUALICHO,Fitzgeraldpeter@yahoo.com
1223,-universidad-abierta-interamericana,Agronomía,2020-10-10,Scott,henderson,M,16.0,COLONIA REINA MARGARITA,Nathangallagher@gmail.com
1224,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-13,Kayla,richardson,F,31.0,BARRIO VILLA SALADILLO,Lewislaurie@gmail.com
1225,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-10-17,Harold,howell,M,-14.0,GENERAL GALARZA,Jill12@hotmail.com
1226,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-10-12,Crystal,arnold,F,34.0,JOSE MARIA BLANCO,Irivera@gmail.com
1227,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-05,Randy,george,M,-43.0,ACHAVAL RODRIGUEZ,Kelsey29@gmail.com
1228,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2021-01-11,Scott,richards,M,51.0,CORBETT,Sandy17@hotmail.com
1229,-universidad-abierta-interamericana,Ingeniería-electrónica,2021-01-27,Eddie,kent,M,-38.0,COLONIA LOS TRES USARIS,Bradley13@hotmail.com
1230,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-27,Gary,miranda,M,31.0,APEADERO QUIROGA,Jwashington@hotmail.com
1231,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-09-29,Jessica,wagner,F,44.0,CHIVILCOY,Yolandapatterson@yahoo.com
1232,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-11-23,George,gonzalez,M,-1.0,ACUÑA CUE,Richardreese@gmail.com
1233,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-10,Stefanie,thompson,F,3.0,BATHURST ESTACION,Kristindominguez@gmail.com
1234,-universidad-abierta-interamericana,Licenciatura-en-artes,2021-01-05,Kimberly,martin,F,-26.0,FELICIA,Joe97@hotmail.com
1235,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-10-11,Brian,thomas,M,2.0,COLONIA DOS ROSAS Y LA LEGUA,Efigueroa@gmail.com
1236,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2021-01-27,Austin,patrick,M,-21.0,ABRA EL CANDADO,David19@hotmail.com
1237,-universidad-abierta-interamericana,Arquitectura,2020-09-19,Danny,robinson,M,29.0,BALDE AHUMADA,Guerrachristina@gmail.com
1238,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-06,Rodney,barnett,M,3.0,BASAIL,Vhill@hotmail.com
1239,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-12-15,Charles,campbell,M,5.0,ARMINDA,Kennethphillips@yahoo.com
1240,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-09-23,Amanda,mccarty,F,3.0,SAN PEDRO DE IRUYA,Lewissandra@hotmail.com
1241,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-18,Brandon,mendez,M,-43.0,LAS PALMAS,Pricesteven@yahoo.com
1242,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-12-08,Robert,taylor,M,-30.0,ANDALUCIA,Hollandnicholas@hotmail.com
1243,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-12-16,Allison,murray,F,8.0,BANDA DE LUCERO,Ray27@gmail.com
1244,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-09-10,Cynthia,wilson,F,10.0,CARLOS MARIA NAON,Joanna37@gmail.com
1245,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-11-19,David,jones,M,-47.0,DEL VALLE,Gtownsend@yahoo.com
1246,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-12-12,Victoria,bentley,F,-38.0,SAN NICOLAS DE LOS ARROYOS,Mariaalvarado@yahoo.com
1247,-universidad-abierta-interamericana,Ingeniería-mecánica,2021-01-08,Alan,mcdonald,M,-8.0,ALTO DE LA LEÑA,Ericnguyen@gmail.com
1248,-universidad-abierta-interamericana,Diseño-industrial,2020-10-17,Larry,murphy,M,20.0,CLASON,Hflores@yahoo.com
1249,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-09-08,David,farrell,M,16.0,COLONIA SANTA TERESA,Zchen@gmail.com
1250,-universidad-abierta-interamericana,Bioquímica,2020-09-07,Danielle,robertson,F,45.0,ESTACION MAZAN,Bergnathan@gmail.com
1251,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2021-01-04,Cody,leon,M,-40.0,LOS LAURELES,Jordanjudith@gmail.com
1252,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-10-12,Cody,maldonado,M,-26.0,ALDECON,Ajackson@gmail.com
1253,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-19,Jason,hill,M,0.0,VIRREY DEL PINO,Marthapugh@yahoo.com
1254,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-11-15,Robin,hansen,F,-46.0,ANGACO NORTE,Franciscochambers@gmail.com
1255,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-10-31,Michael,watson,M,17.0,ARANGUREN,Dmckenzie@yahoo.com
1256,-universidad-abierta-interamericana,Diseño-industrial,2020-12-04,Ashley,scott,F,9.0,GRANADERO BAIGORRIA,Laurieschmitt@gmail.com
1257,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-09-07,Michelle,cox,F,41.0,CUCULLU,Barrettjacqueline@yahoo.com
1258,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-06,Jay,adams,M,27.0,LA INES,Levans@gmail.com
1259,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-28,Dakota,anderson,M,27.0,ARROYO FEDOR,Johnsontyler@gmail.com
1260,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2021-01-26,Rita,townsend,F,-38.0,LA BUANA MOZA,Codyschmidt@gmail.com
1261,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-12-16,Charles,carlson,M,-43.0,KILOMETRO 45,Williammarshall@gmail.com
1262,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-11-03,Timothy,smith,M,7.0,VILLA HIPODROMO,Shawmichael@gmail.com
1263,-universidad-abierta-interamericana,Diseño-industrial,2021-01-24,Timothy,robinson,M,41.0,ARISTIA,Lloydandre@gmail.com
1264,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-11,Kerri,diaz,F,45.0,CABRERIA,Washingtonblake@yahoo.com
1265,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2021-01-12,Kaitlyn,george,F,2.0,ALELOY,Pdaugherty@hotmail.com
1266,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-12-07,Kara,mccormick,F,-27.0,BAHIA TRANQUILA,Alejandro23@yahoo.com
1267,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-11-04,Matthew,conway,M,45.0,VILLA DOMINICO,Bwilliams@yahoo.com
1268,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-12-07,Michelle,gross,F,41.0,RIO MAYO,Brent28@gmail.com
1269,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2021-01-05,Jeremy,mcdaniel,M,32.0,COLONIA LOS TRES USARIS,Maddenalejandro@gmail.com
1270,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2021-01-14,Debbie,white,F,46.0,RINCON DE MILBERG,Hallsylvia@yahoo.com
1271,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-12-19,William,nichols,M,36.0,CHIVILCOY,Rebeccabenton@gmail.com
1272,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-27,Aaron,mcdonald,M,-4.0,GRANADERO BAIGORRIA,Jilliancoleman@gmail.com
1273,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-20,Matthew,mercado,M,34.0,LAS TONINAS,Melaniecampbell@hotmail.com
1274,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-10-19,Daniel,richardson,M,-40.0,ARROYO MOREIRA,Vbauer@gmail.com
1275,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2021-01-15,Kevin,ward,M,-33.0,BADANO,Amandahayden@gmail.com
1276,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2021-01-22,Daniel,dean,M,40.0,ATREUCO,Kevin68@gmail.com
1277,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-03,Amanda,holt,F,29.0,ANGELICA,Rjimenez@gmail.com
1278,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-11-24,Christian,allen,M,49.0,ALAGON,Lunamarilyn@hotmail.com
1279,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-22,Charles,thompson,M,11.0,CORONEL ISLEÑOS,Kjohnson@yahoo.com
1280,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-12-22,Jack,wheeler,M,12.0,ARROYO FEDOR,Zachary48@hotmail.com
1281,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-11-19,Melissa,leonard,F,8.0,LOS LAURELES,Reyessean@gmail.com
1282,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-10-01,David,tanner,M,-42.0,ABRA PAMPA,Anitarodriguez@gmail.com
1283,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-18,Cindy,campbell,F,9.0,ARROYO LAS MINAS,Maryrivera@hotmail.com
1284,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2021-01-11,Mary,johnson,F,-32.0,BELLA ITALIA,Kelleychristopher@hotmail.com
1285,-universidad-abierta-interamericana,Agronomía,2020-12-10,Kyle,gillespie,M,27.0,COLONIA FLORENCIA,Mmcclain@hotmail.com
1286,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-09-24,Darren,patterson,M,-34.0,CAÑADA RICA,Lauriehopkins@yahoo.com
1287,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-10-11,Courtney,hughes,F,16.0,COLONIA LA MARTA,Williamthomas@gmail.com
1288,-universidad-abierta-interamericana,Medicina,2021-01-26,Linda,scott,F,-28.0,BUENA VISTA,Mitchellpaige@gmail.com
1289,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-09-10,Mark,parker,M,-33.0,KILOMETRO 47,Award@yahoo.com
1290,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-10-01,Samuel,malone,M,-7.0,CASPINCHANGO,Allenangela@gmail.com
1291,-universidad-abierta-interamericana,Contador-público-,2020-09-17,Christopher,rose,M,45.0,GENERAL GALARZA,Jerry44@yahoo.com
1292,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-09-27,Timothy,gutierrez,M,-44.0,DESAMPARADOS,Ashleymyers@hotmail.com
1293,-universidad-abierta-interamericana,Arquitectura,2020-11-08,sharon,townsend,F,-10.0,COOPER,Jody67@hotmail.com
1294,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-09-29,Alicia,oliver,F,12.0,ACHALCO,Wcook@yahoo.com
1295,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-11-20,Mark,mendez,M,49.0,AGUA COLORADA,Michael92@gmail.com
1296,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2021-01-21,Jamie,turner,F,-23.0,EST JAUREGUI VA FLANDRIA,Cory49@yahoo.com
1297,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-21,Dakota,brooks,M,29.0,CEVIL GRANDE,Uschroeder@yahoo.com
1298,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-10-15,Dawn,bailey,F,-5.0,13 DE ENERO,Alice05@yahoo.com
1299,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-10-07,Michele,fernandez,F,19.0,FRANCISCO MADERO,Sean68@hotmail.com
1300,-universidad-abierta-interamericana,Medicina,2020-10-24,Judy,reynolds,F,44.0,ALGARROBITO,Kirkdevin@yahoo.com
1301,-universidad-abierta-interamericana,Diseño-industrial,2020-12-25,Brian,david,M,29.0,SUNDBLAD,Acooley@yahoo.com
1302,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-11-10,Anthony,herrera,M,26.0,JUAN VELA,Greenrobert@hotmail.com
1303,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-11-10,Susan,carrillo,F,9.0,BELLA UNION PARAJE,Michaelpollard@yahoo.com
1304,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-09-24,crystal,white,F,24.0,AGUADA ALEGRE,Timothy37@gmail.com
1305,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-12-13,Phillip,marquez,M,13.0,ABRAMO,Brookeschultz@gmail.com
1306,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-11-07,Jason,rodriguez,M,30.0,ARROYO QUILLA,Bonnie17@gmail.com
1307,-universidad-abierta-interamericana,Actuario-,2020-09-27,Cindy,shaw,F,8.0,11 DE SEPTIEMBRE,Daniel36@gmail.com
1308,-universidad-abierta-interamericana,Medicina,2020-10-28,Caitlin,mueller,F,-19.0,ARROYO MANGANGA,Cisnerosraymond@hotmail.com
1309,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2021-01-29,Holly,roth,F,42.0,ALTO DE LEIVA,Ljuarez@yahoo.com
1310,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-11-01,Jason,mcdaniel,M,1.0,ALTO PENCOSO,Wjensen@gmail.com
1311,-universidad-abierta-interamericana,Contador-público-,2020-11-06,William,bauer,M,34.0,GLEW,Aaronmorgan@hotmail.com
1312,-universidad-abierta-interamericana,Agronomía,2021-01-08,Valerie,finley,F,0.0,DESVIO KILOMETRO 55,David12@gmail.com
1313,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-12-27,Melinda,king,F,-32.0,ALTO LAS LECHUZAS,Jonesmegan@gmail.com
1314,-universidad-abierta-interamericana,Actuario-,2021-01-30,Kenneth,costa,M,9.0,FUNKE,Zelliott@gmail.com
1315,-universidad-abierta-interamericana,Actuario-,2020-09-19,Johnny,fisher,M,-17.0,BAÑOS TERMALES,James63@yahoo.com
1316,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-19,Scott,greer,M,37.0,ALEJANDRO KORN,Mklein@gmail.com
1317,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-10-22,Patricia,hall,F,15.0,23 DE AGOSTO,Jameswhite@yahoo.com
1318,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-26,Albert,moreno,M,-40.0,SAN GENARO NORTE,David10@gmail.com
1319,-universidad-abierta-interamericana,Contador-público-,2020-10-09,Lori,watson,F,-32.0,CORONEL ISLEÑOS,Robertsbrian@hotmail.com
1320,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2021-01-05,Antonio,choi,M,47.0,ACASSUSO,Amy01@hotmail.com
1321,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-12-30,Evelyn,villegas,F,-5.0,CENTELLA,Yacevedo@gmail.com
1322,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-12-08,Lori,brown,F,-18.0,ALTO CALILEGUA,Wtorres@yahoo.com
1323,-universidad-abierta-interamericana,Diseño-industrial,2020-09-27,Megan,reed,F,36.0,AMILGANCHO,Nicholas92@yahoo.com
1324,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-10-29,Samuel,english,M,-32.0,COLONIA CLARA,Matthewpowell@gmail.com
1325,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-12-05,Emily,stone,F,-17.0,CAMINERA LUJAN,Lauren27@yahoo.com
1326,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-12-15,Elizabeth,torres,F,-39.0,APARICIO,Jamesrobinson@hotmail.com
1327,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-19,Debra,guzman,F,7.0,KILOMETRO 184,Keith83@yahoo.com
1328,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2021-01-25,Richard,zimmerman,M,50.0,ARTURO ALMARAZ,Rogerswilliam@gmail.com
1329,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-11-14,Sandra,lopez,F,1.0,COLONIA LA MARTA,Rosssarah@hotmail.com
1330,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-11-22,Melissa,walker,F,1.0,LOS POLVORINES,Pamela76@gmail.com
1331,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-11-12,Melinda,rogers,F,4.0,LONGCHAMPS,Wongjacob@gmail.com
1332,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-12-25,Carol,washington,F,51.0,CARAGUATA,Greenmichael@yahoo.com
1333,-universidad-abierta-interamericana,Contador-público-,2020-09-30,Ashley,thompson,F,35.0,MERLO,Tamara51@hotmail.com
1334,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-12-25,Luis,johnson,M,5.0,ALFREDO PEÑA,Theresakennedy@gmail.com
1335,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-11-22,Tammy,freeman,F,-44.0,BENITEZ,Bobby60@yahoo.com
1336,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2021-01-04,Victor,wallace,M,41.0,LA RIBERA,Judy60@yahoo.com
1337,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-10-10,Julia,rodriguez,F,-23.0,AGUAY,Glenn36@yahoo.com
1338,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-16,Melissa,wood,F,-41.0,CUCULLU,Riverabreanna@yahoo.com
1339,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-12-25,Zachary,figueroa,M,30.0,LA LUCILA,Dsantiago@yahoo.com
1340,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-10-31,Timothy,friedman,M,-15.0,DHO,Nnicholson@yahoo.com
1341,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-12-27,Kevin,walker,M,2.0,APEADERO LAS CHIMBAS,Maynarddebbie@gmail.com
